Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Profit Margin,Sales Category
ORD-1868,2023-04-02,2023-05-11,First Class,CUST-5323,Sneha,Corporate,India,Bangalore,DL,North,PROD-837,Furniture,Binders,Item B,313.91,2,0.08,12.21,4,2023,0.03889649899652767,Medium
ORD-1869,2021-12-29,2022-02-06,Standard Class,CUST-3038,Rahul,Consumer,India,Bangalore,KA,North,PROD-854,Technology,Chairs,Item A,3624.63,9,0.15,183.42,12,2021,0.05060378576571953,Very High
ORD-1870,2022-12-06,2021-08-08,First Class,CUST-6461,Rahul,Corporate,India,Delhi,KA,North,PROD-278,Technology,Binders,Item C,2227.61,2,0.39,-355.19,12,2022,-0.15944891610290848,Very High
ORD-1871,2023-03-30,2022-03-23,Standard Class,CUST-9063,Sneha,Home Office,India,Kolkata,WB,East,PROD-493,Office Supplies,Binders,Item D,1149.95,1,0.38,-235.99,3,2023,-0.20521761815731118,Very High
ORD-1872,2022-11-24,2023-02-06,Standard Class,CUST-2985,Amit,Corporate,India,Mumbai,DL,North,PROD-919,Technology,Binders,Item C,1296.52,9,0.33,-221.44,11,2022,-0.17079566840465246,Very High
ORD-1873,2021-10-19,2021-08-12,First Class,CUST-2262,Arjun,Consumer,India,Delhi,KA,South,PROD-811,Technology,Chairs,Item A,787.68,4,0.05,132.24,10,2021,0.167885435709933,High
ORD-1874,2022-01-06,2022-01-20,Second Class,CUST-6731,Rahul,Corporate,India,Kolkata,DL,North,PROD-876,Office Supplies,Binders,Item C,1453.72,6,0.32,-203.56,1,2022,-0.14002696530280934,Very High
ORD-1875,2023-03-05,2023-06-02,First Class,CUST-6116,Priya,Consumer,India,Delhi,WB,East,PROD-885,Office Supplies,Chairs,Item D,3970.51,5,0.31,-293.74,3,2023,-0.07398042065125135,Very High
ORD-1876,2021-01-29,2022-08-17,Second Class,CUST-1349,Rahul,Home Office,India,Kolkata,WB,North,PROD-805,Office Supplies,Phones,Item A,3122.27,4,0.3,-319.37,1,2021,-0.10228775858590064,Very High
ORD-1877,2021-05-29,2021-01-09,Standard Class,CUST-1440,Arjun,Consumer,India,Bangalore,DL,North,PROD-693,Office Supplies,Chairs,Item A,4937.62,4,0.41,-1026.35,5,2021,-0.20786330256277313,Very High
ORD-1878,2023-02-18,2021-10-01,Standard Class,CUST-3808,Sneha,Consumer,India,Kolkata,WB,East,PROD-779,Technology,Chairs,Item B,2645.19,3,0.06,347.8,2,2023,0.13148393877188405,Very High
ORD-1879,2021-10-23,2023-01-11,First Class,CUST-3562,Neha,Home Office,India,Kolkata,KA,West,PROD-165,Technology,Phones,Item A,2631.37,4,0.01,459.03,10,2021,0.17444525095292565,Very High
ORD-1880,2021-01-11,2021-01-18,First Class,CUST-4152,Sneha,Consumer,India,Delhi,DL,West,PROD-121,Technology,Binders,Item A,997.36,4,0.12,54.97,1,2021,0.05511550493302318,High
ORD-1881,2022-05-27,2022-03-02,Second Class,CUST-9479,Priya,Corporate,India,Delhi,KA,North,PROD-435,Technology,Binders,Item C,2952.95,7,0.05,498.42,5,2022,0.1687871450583315,Very High
ORD-1882,2022-11-07,2022-06-10,Second Class,CUST-3333,Rahul,Corporate,India,Mumbai,DL,West,PROD-200,Technology,Phones,Item B,3061.42,9,0.38,-562.84,11,2022,-0.1838493248231213,Very High
ORD-1883,2021-04-23,2023-03-16,Second Class,CUST-1073,Sneha,Consumer,India,Bangalore,MH,West,PROD-451,Technology,Binders,Item B,1072.33,4,0.04,129.65,4,2021,0.12090494530601588,Very High
ORD-1884,2021-07-06,2023-01-25,First Class,CUST-8544,Priya,Corporate,India,Bangalore,KA,South,PROD-941,Office Supplies,Binders,Item C,485.43,6,0.18,-4.07,7,2021,-0.008384319057330615,Medium
ORD-1885,2023-03-18,2021-01-23,Standard Class,CUST-7949,Amit,Corporate,India,Mumbai,KA,South,PROD-972,Technology,Phones,Item A,1875.42,6,0.45,-460.6,3,2023,-0.24559831930980794,Very High
ORD-1886,2023-01-14,2022-11-23,First Class,CUST-3205,Priya,Home Office,India,Mumbai,DL,South,PROD-275,Office Supplies,Binders,Item D,901.91,5,0.45,-199.24,1,2023,-0.2209089598740451,High
ORD-1887,2021-08-15,2023-07-30,Standard Class,CUST-9621,Rahul,Consumer,India,Delhi,DL,East,PROD-371,Office Supplies,Storage,Item B,2540.86,5,0.18,86.24,8,2021,0.03394126398148658,Very High
ORD-1888,2021-11-06,2021-08-18,First Class,CUST-2471,Amit,Corporate,India,Mumbai,KA,West,PROD-148,Technology,Phones,Item B,2654.24,9,0.3,-350.17,11,2021,-0.13192853698233772,Very High
ORD-1889,2021-04-08,2023-02-26,First Class,CUST-4481,Amit,Consumer,India,Kolkata,WB,North,PROD-453,Office Supplies,Binders,Item D,2568.79,2,0.1,312.74,4,2021,0.12174603607145777,Very High
ORD-1890,2021-02-24,2021-10-17,Second Class,CUST-8538,Amit,Consumer,India,Mumbai,KA,East,PROD-712,Technology,Binders,Item D,3034.01,6,0.04,442.71,2,2021,0.14591580120039155,Very High
ORD-1891,2022-09-15,2023-03-22,Standard Class,CUST-4180,Neha,Corporate,India,Delhi,MH,West,PROD-674,Furniture,Binders,Item C,3390.65,9,0.38,-624.49,9,2022,-0.1841800244790822,Very High
ORD-1892,2022-10-26,2021-05-16,First Class,CUST-2730,Neha,Home Office,India,Mumbai,WB,North,PROD-411,Office Supplies,Storage,Item B,1190.75,3,0.0,250.67,10,2022,0.2105143816922108,Very High
ORD-1893,2023-01-28,2023-09-13,First Class,CUST-1035,Amit,Home Office,India,Delhi,WB,East,PROD-453,Furniture,Binders,Item A,3667.67,4,0.41,-760.47,1,2023,-0.20734417218561102,Very High
ORD-1894,2022-02-10,2021-10-12,Standard Class,CUST-2020,Sneha,Consumer,India,Bangalore,DL,South,PROD-975,Office Supplies,Phones,Item C,2647.88,6,0.17,141.06,2,2022,0.05327280692478511,Very High
ORD-1895,2021-03-10,2022-02-10,First Class,CUST-6534,Sneha,Home Office,India,Kolkata,DL,North,PROD-944,Technology,Storage,Item D,2214.66,7,0.07,259.7,3,2021,0.1172640495606549,Very High
ORD-1896,2021-11-08,2022-10-29,Standard Class,CUST-8161,Sneha,Corporate,India,Bangalore,KA,South,PROD-136,Technology,Chairs,Item A,3257.08,3,0.25,-192.91,11,2021,-0.059227897380475764,Very High
ORD-1897,2021-10-16,2021-03-09,Second Class,CUST-9009,Rahul,Corporate,India,Kolkata,KA,West,PROD-818,Technology,Chairs,Item D,2531.24,8,0.49,-737.31,10,2021,-0.29128411371501717,Very High
ORD-1898,2023-02-01,2022-10-13,Second Class,CUST-4117,Amit,Home Office,India,Bangalore,DL,North,PROD-833,Technology,Phones,Item D,2652.06,9,0.25,-74.72,2,2023,-0.028174324864445,Very High
ORD-1899,2022-07-02,2022-08-29,Standard Class,CUST-3535,Sneha,Home Office,India,Delhi,KA,South,PROD-834,Office Supplies,Phones,Item B,165.08,2,0.38,-78.3,7,2022,-0.47431548340198687,Medium
ORD-1900,2023-01-21,2022-03-15,Second Class,CUST-5714,Amit,Consumer,India,Kolkata,WB,South,PROD-448,Technology,Binders,Item C,4020.08,7,0.2,-42.62,1,2023,-0.010601779069073251,Very High
ORD-1901,2021-05-28,2023-04-11,Standard Class,CUST-9337,Priya,Home Office,India,Mumbai,KA,West,PROD-453,Furniture,Binders,Item A,2149.67,7,0.23,3.84,5,2021,0.0017863206910828172,Very High
ORD-1902,2022-04-12,2023-07-25,First Class,CUST-5963,Sneha,Consumer,India,Delhi,WB,West,PROD-643,Office Supplies,Storage,Item B,2614.48,3,0.42,-599.76,4,2022,-0.22939934518527585,Very High
ORD-1903,2023-01-09,2021-09-18,First Class,CUST-7091,Priya,Corporate,India,Bangalore,DL,West,PROD-463,Furniture,Storage,Item A,1980.06,2,0.04,360.55,1,2023,0.18209044170378677,Very High
ORD-1904,2021-09-01,2023-09-09,Standard Class,CUST-2026,Priya,Home Office,India,Kolkata,KA,West,PROD-762,Technology,Storage,Item A,2780.08,9,0.25,466.68,9,2021,0.1678656729302754,Very High
ORD-1905,2022-05-06,2023-08-26,First Class,CUST-4665,Sneha,Consumer,India,Delhi,WB,West,PROD-685,Technology,Storage,Item C,317.51,7,0.34,-31.24,5,2022,-0.09839060187080721,Medium
ORD-1906,2023-04-29,2021-04-15,Second Class,CUST-2286,Arjun,Consumer,India,Bangalore,MH,East,PROD-683,Technology,Chairs,Item A,1950.35,4,0.14,135.04,4,2023,0.06923885456456533,Very High
ORD-1907,2023-08-16,2023-09-22,First Class,CUST-3846,Priya,Consumer,India,Kolkata,MH,South,PROD-376,Office Supplies,Chairs,Item B,3359.96,5,0.5,-1079.09,8,2023,-0.32116156144716007,Very High
ORD-1908,2022-05-22,2022-07-23,First Class,CUST-9512,Sneha,Consumer,India,Kolkata,MH,West,PROD-302,Furniture,Phones,Item B,4695.31,7,0.5,-1430.6,5,2022,-0.3046870174706249,Very High
ORD-1909,2021-12-31,2023-02-10,Standard Class,CUST-8774,Priya,Corporate,India,Delhi,WB,South,PROD-608,Technology,Phones,Item B,4253.44,9,0.32,-499.35,12,2021,-0.11739909343966297,Very High
ORD-1910,2022-04-27,2021-04-13,Second Class,CUST-3293,Rahul,Home Office,India,Bangalore,KA,East,PROD-714,Technology,Binders,Item B,4815.95,5,0.23,-147.68,4,2022,-0.03066477019072042,Very High
ORD-1911,2021-07-20,2021-07-19,First Class,CUST-2612,Neha,Consumer,India,Bangalore,MH,North,PROD-274,Technology,Binders,Item A,3918.5,7,0.0,839.26,7,2021,0.21417889498532602,Very High
ORD-1912,2021-06-03,2023-03-26,First Class,CUST-1476,Neha,Home Office,India,Kolkata,DL,South,PROD-310,Office Supplies,Binders,Item B,3181.46,1,0.3,-391.47,6,2021,-0.12304728017954022,Very High
ORD-1913,2022-03-26,2021-08-16,Standard Class,CUST-8426,Neha,Home Office,India,Bangalore,DL,South,PROD-352,Office Supplies,Chairs,Item C,2145.2,5,0.04,367.94,3,2022,0.17151780719746412,Very High
ORD-1914,2022-05-16,2023-08-03,Standard Class,CUST-9974,Arjun,Corporate,India,Mumbai,DL,South,PROD-453,Technology,Storage,Item A,659.55,8,0.45,-70.99,5,2022,-0.10763399287392919,High
ORD-1915,2021-03-14,2022-04-10,Second Class,CUST-2947,Amit,Home Office,India,Mumbai,MH,North,PROD-417,Furniture,Chairs,Item C,1291.47,2,0.06,215.07,3,2021,0.16653116216404562,Very High
ORD-1916,2022-12-14,2021-08-27,First Class,CUST-4331,Priya,Corporate,India,Kolkata,MH,East,PROD-905,Technology,Phones,Item B,1392.32,8,0.05,248.3,12,2022,0.17833544012870606,Very High
ORD-1917,2021-10-23,2021-01-28,Standard Class,CUST-6260,Rahul,Corporate,India,Bangalore,KA,South,PROD-965,Office Supplies,Chairs,Item C,2168.02,5,0.36,-359.57,10,2021,-0.16585179103513806,Very High
ORD-1918,2021-01-17,2021-05-03,Standard Class,CUST-7066,Arjun,Consumer,India,Kolkata,WB,East,PROD-465,Technology,Binders,Item D,3068.71,8,0.08,402.37,1,2021,0.13112024270784792,Very High
ORD-1919,2022-10-03,2023-07-01,Standard Class,CUST-8647,Neha,Corporate,India,Mumbai,DL,South,PROD-253,Furniture,Phones,Item B,3112.38,2,0.29,-209.58,10,2022,-0.06733753590499875,Very High
ORD-1920,2021-08-05,2022-05-23,Second Class,CUST-6469,Arjun,Consumer,India,Kolkata,KA,South,PROD-395,Office Supplies,Chairs,Item A,2304.94,8,0.4,-442.05,8,2021,-0.19178373406683039,Very High
ORD-1921,2021-03-02,2021-07-03,Standard Class,CUST-2593,Rahul,Corporate,India,Kolkata,WB,South,PROD-755,Furniture,Storage,Item C,1409.49,5,0.0,308.1,3,2021,0.21858970265840838,Very High
ORD-1922,2023-07-28,2022-12-14,Second Class,CUST-8704,Sneha,Corporate,India,Delhi,MH,North,PROD-630,Furniture,Binders,Item A,329.65,4,0.08,36.41,7,2023,0.11045047777946307,Medium
ORD-1923,2022-09-08,2023-03-27,Second Class,CUST-7154,Arjun,Home Office,India,Delhi,WB,East,PROD-640,Technology,Phones,Item B,2568.79,9,0.09,549.15,9,2022,0.21377769299942775,Very High
ORD-1924,2021-02-11,2023-02-08,First Class,CUST-1256,Neha,Consumer,India,Mumbai,DL,East,PROD-464,Office Supplies,Chairs,Item A,2568.79,3,0.28,-316.58,2,2021,-0.12324090330466873,Very High
ORD-1925,2021-01-25,2022-09-28,First Class,CUST-7512,Amit,Home Office,India,Bangalore,WB,West,PROD-800,Office Supplies,Phones,Item C,955.48,3,0.4,-190.48,1,2021,-0.19935529786076106,High
ORD-1926,2021-02-08,2022-06-29,Second Class,CUST-3991,Neha,Corporate,India,Mumbai,WB,South,PROD-775,Office Supplies,Phones,Item C,3046.71,8,0.43,-759.82,2,2021,-0.2493903259581647,Very High
ORD-1927,2023-03-14,2023-09-13,First Class,CUST-2417,Neha,Consumer,India,Bangalore,MH,North,PROD-440,Furniture,Chairs,Item D,1513.49,2,0.03,236.12,3,2023,0.15601028087400642,Very High
ORD-1928,2021-05-11,2021-11-13,First Class,CUST-8760,Neha,Corporate,India,Bangalore,MH,South,PROD-365,Office Supplies,Binders,Item D,1012.42,3,0.25,-117.03,5,2021,-0.11559431856344206,Very High
ORD-1929,2022-05-13,2023-09-20,Standard Class,CUST-8965,Arjun,Corporate,India,Delhi,KA,East,PROD-274,Furniture,Chairs,Item C,3437.84,8,0.43,-751.02,5,2022,-0.2184569380773974,Very High
ORD-1930,2021-08-17,2023-03-10,First Class,CUST-5114,Rahul,Home Office,India,Delhi,MH,East,PROD-783,Office Supplies,Storage,Item D,3941.65,9,0.04,600.93,8,2021,0.1524564585896769,Very High
ORD-1931,2021-04-18,2022-09-12,Second Class,CUST-9301,Neha,Consumer,India,Mumbai,MH,South,PROD-607,Technology,Storage,Item B,2568.79,1,0.01,420.86,4,2021,0.16383589160655407,Very High
ORD-1932,2021-06-21,2023-01-08,First Class,CUST-3552,Sneha,Consumer,India,Mumbai,DL,East,PROD-727,Furniture,Binders,Item C,342.37,8,0.02,-14.54,6,2021,-0.042468674241317866,Medium
ORD-1933,2022-03-11,2021-10-02,Standard Class,CUST-6407,Arjun,Consumer,India,Mumbai,DL,South,PROD-463,Technology,Phones,Item C,2037.4,7,0.25,-659.05,3,2022,-0.32347599882202804,Very High
ORD-1934,2022-04-23,2023-07-01,Second Class,CUST-5733,Rahul,Corporate,India,Delhi,WB,South,PROD-350,Technology,Binders,Item C,2568.79,2,0.2,-66.25,4,2022,-0.025790352656309003,Very High
ORD-1935,2021-04-12,2021-08-22,First Class,CUST-3042,Amit,Consumer,India,Delhi,DL,West,PROD-618,Technology,Binders,Item A,4471.42,1,0.03,846.24,4,2021,0.18925531486641828,Very High
ORD-1936,2023-05-16,2022-02-26,Second Class,CUST-3181,Neha,Corporate,India,Kolkata,KA,North,PROD-585,Technology,Phones,Item B,3301.17,7,0.5,-1016.55,5,2023,-0.30793627713810556,Very High
ORD-1937,2022-06-08,2023-02-09,First Class,CUST-5492,Priya,Corporate,India,Mumbai,KA,North,PROD-296,Furniture,Chairs,Item B,3566.96,8,0.48,-918.15,6,2022,-0.2574040639648328,Very High
ORD-1938,2021-10-02,2022-03-20,Standard Class,CUST-4558,Arjun,Corporate,India,Kolkata,WB,East,PROD-374,Office Supplies,Phones,Item B,1053.02,1,0.21,-33.9,10,2021,-0.03219312073844751,Very High
ORD-1939,2022-09-05,2022-05-13,First Class,CUST-4658,Sneha,Consumer,India,Bangalore,KA,East,PROD-465,Furniture,Binders,Item B,3615.34,4,0.05,674.72,9,2022,0.186626983907461,Very High
ORD-1940,2021-02-13,2021-01-26,Second Class,CUST-3694,Amit,Home Office,India,Mumbai,KA,West,PROD-644,Technology,Storage,Item C,2534.03,3,0.37,-414.19,2,2021,-0.16345110357809495,Very High
ORD-1941,2023-08-13,2021-04-21,Second Class,CUST-4884,Amit,Corporate,India,Delhi,MH,East,PROD-763,Technology,Chairs,Item D,4111.04,5,0.03,735.7,8,2023,0.17895714952907293,Very High
ORD-1942,2023-03-28,2022-12-06,Second Class,CUST-5780,Amit,Home Office,India,Mumbai,WB,East,PROD-634,Office Supplies,Chairs,Item B,1121.03,9,0.31,-38.49,3,2023,-0.03433449595461317,Very High
ORD-1943,2023-08-15,2022-05-19,First Class,CUST-4284,Arjun,Consumer,India,Mumbai,KA,South,PROD-354,Technology,Phones,Item B,2598.57,1,0.38,-412.96,8,2023,-0.15891817422659385,Very High
ORD-1944,2021-01-17,2023-05-11,First Class,CUST-6952,Rahul,Consumer,India,Delhi,WB,West,PROD-185,Furniture,Phones,Item D,1086.91,3,0.11,91.78,1,2021,0.08444121408396278,Very High
ORD-1945,2021-11-26,2021-01-27,First Class,CUST-8517,Priya,Consumer,India,Delhi,KA,South,PROD-967,Furniture,Binders,Item C,1465.29,2,0.47,-406.0,11,2021,-0.2770782575462878,Very High
ORD-1946,2022-07-23,2021-07-08,Standard Class,CUST-7162,Sneha,Consumer,India,Bangalore,DL,South,PROD-280,Furniture,Chairs,Item C,4169.41,1,0.5,-1230.06,7,2022,-0.2950201587274938,Very High
ORD-1947,2023-04-03,2021-10-17,Standard Class,CUST-6106,Rahul,Consumer,India,Mumbai,WB,East,PROD-977,Furniture,Chairs,Item C,3454.58,6,0.18,106.51,4,2023,0.030831533789925262,Very High
ORD-1948,2022-12-05,2022-09-22,Standard Class,CUST-3166,Neha,Home Office,India,Delhi,DL,South,PROD-248,Technology,Phones,Item C,3656.02,6,0.48,-1001.95,12,2022,-0.2740548465270978,Very High
ORD-1949,2023-03-26,2021-12-06,Second Class,CUST-5397,Priya,Consumer,India,Mumbai,WB,North,PROD-437,Office Supplies,Phones,Item D,389.26,9,0.12,134.76,3,2023,0.34619534501361554,Medium
ORD-1950,2021-01-12,2023-05-30,Second Class,CUST-8668,Rahul,Consumer,India,Mumbai,DL,North,PROD-713,Furniture,Storage,Item A,3657.34,8,0.4,-794.66,1,2021,-0.21727813110074534,Very High
ORD-1951,2021-11-14,2023-07-05,Second Class,CUST-4392,Neha,Consumer,India,Bangalore,MH,North,PROD-190,Technology,Binders,Item D,2482.47,2,0.37,-398.4,11,2021,-0.16048532308547536,Very High
ORD-1952,2022-08-15,2021-02-08,Second Class,CUST-4711,Priya,Consumer,India,Mumbai,DL,West,PROD-648,Furniture,Storage,Item B,2322.76,9,0.02,425.46,8,2022,0.1831700218705333,Very High
ORD-1953,2021-08-04,2023-03-07,Second Class,CUST-6879,Arjun,Consumer,India,Bangalore,KA,West,PROD-148,Office Supplies,Binders,Item C,2092.5,6,0.13,222.73,8,2021,0.10644205495818398,Very High
ORD-1954,2021-12-05,2021-05-19,First Class,CUST-2586,Sneha,Corporate,India,Bangalore,MH,North,PROD-138,Technology,Storage,Item B,4266.38,9,0.19,37.74,12,2021,0.008845906834365435,Very High
ORD-1955,2023-02-15,2022-05-25,Second Class,CUST-8138,Sneha,Corporate,India,Delhi,DL,North,PROD-641,Furniture,Chairs,Item A,928.45,7,0.01,193.77,2,2023,0.2087026765038505,High
ORD-1956,2023-09-18,2021-08-17,First Class,CUST-8662,Neha,Home Office,India,Mumbai,MH,South,PROD-654,Office Supplies,Phones,Item C,4079.87,8,0.47,-1164.96,9,2023,-0.28553850980545953,Very High
ORD-1957,2022-10-23,2021-11-18,Standard Class,CUST-8404,Rahul,Consumer,India,Delhi,MH,West,PROD-305,Technology,Binders,Item A,4645.2,7,0.11,341.5,10,2022,0.07351674847154052,Very High
ORD-1958,2021-03-22,2023-04-22,Standard Class,CUST-9556,Priya,Home Office,India,Bangalore,KA,East,PROD-325,Technology,Chairs,Item B,882.78,8,0.25,-242.06,3,2021,-0.2742019529214527,High
ORD-1959,2022-12-28,2023-07-07,Standard Class,CUST-4939,Neha,Home Office,India,Kolkata,DL,East,PROD-537,Furniture,Binders,Item D,4998.0,9,0.22,-98.09,12,2022,-0.019625850340136055,Very High
ORD-1960,2022-04-30,2021-07-03,Standard Class,CUST-4199,Neha,Consumer,India,Kolkata,MH,West,PROD-131,Technology,Chairs,Item A,4953.14,6,0.06,683.45,4,2022,0.1379831783474725,Very High
ORD-1961,2022-01-09,2023-05-26,Standard Class,CUST-7941,Arjun,Consumer,India,Mumbai,KA,South,PROD-737,Technology,Binders,Item D,3125.53,7,0.21,-5.13,1,2022,-0.0016413216318512378,Very High
ORD-1962,2023-09-03,2021-03-29,Second Class,CUST-1981,Neha,Corporate,India,Kolkata,WB,North,PROD-194,Furniture,Phones,Item B,1379.25,2,0.31,-125.42,9,2023,-0.09093347833967737,Very High
ORD-1963,2022-12-11,2022-04-14,Second Class,CUST-4552,Priya,Consumer,India,Delhi,WB,South,PROD-532,Furniture,Chairs,Item B,2176.64,7,0.24,-146.26,12,2022,-0.06719531020288151,Very High
ORD-1964,2021-07-19,2023-07-17,Second Class,CUST-1921,Amit,Corporate,India,Kolkata,MH,South,PROD-101,Technology,Phones,Item B,893.4,1,0.16,15.25,7,2021,0.017069621670024626,High
ORD-1965,2022-06-21,2021-02-24,Standard Class,CUST-4658,Priya,Home Office,India,Kolkata,MH,West,PROD-610,Furniture,Phones,Item B,645.0,4,0.41,-143.01,6,2022,-0.22172093023255812,High
ORD-1966,2022-04-11,2023-05-12,Standard Class,CUST-4995,Priya,Home Office,India,Bangalore,MH,North,PROD-402,Furniture,Chairs,Item B,3534.95,3,0.48,-961.47,4,2022,-0.271989702824651,Very High
ORD-1967,2021-03-30,2023-05-19,First Class,CUST-8064,Arjun,Corporate,India,Delhi,KA,West,PROD-586,Technology,Binders,Item C,2920.24,4,0.05,497.17,3,2021,0.17024970550365726,Very High
ORD-1968,2021-09-25,2021-08-25,Second Class,CUST-6052,Arjun,Corporate,India,Mumbai,KA,West,PROD-710,Furniture,Binders,Item C,2839.69,5,0.27,-277.16,9,2021,-0.09760220305737599,Very High
ORD-1969,2022-10-17,2023-08-19,Standard Class,CUST-6406,Sneha,Consumer,India,Delhi,DL,South,PROD-634,Office Supplies,Chairs,Item D,1276.42,4,0.16,-46.64,10,2022,-0.03653969696494884,Very High
ORD-1970,2022-07-25,2023-02-20,Standard Class,CUST-5277,Sneha,Corporate,India,Delhi,WB,West,PROD-489,Technology,Chairs,Item A,1212.79,4,0.37,-243.67,7,2022,-0.2009168941036783,Very High
ORD-1971,2023-07-11,2023-03-12,Standard Class,CUST-2474,Neha,Corporate,India,Mumbai,MH,West,PROD-952,Technology,Storage,Item A,4949.18,8,0.32,-643.33,7,2023,-0.1299871897970977,Very High
ORD-1972,2022-05-04,2022-03-11,First Class,CUST-8098,Sneha,Consumer,India,Delhi,MH,West,PROD-829,Office Supplies,Phones,Item C,3162.43,2,0.01,-74.72,5,2022,-0.023627400448389374,Very High
ORD-1973,2023-05-27,2022-05-13,Standard Class,CUST-4767,Arjun,Home Office,India,Bangalore,KA,West,PROD-833,Furniture,Chairs,Item B,4106.31,1,0.32,-525.29,5,2023,-0.1279226361380412,Very High
ORD-1974,2022-06-22,2023-09-28,First Class,CUST-7719,Neha,Corporate,India,Mumbai,KA,South,PROD-396,Furniture,Chairs,Item B,1923.63,8,0.36,-347.33,6,2022,-0.1805596710386093,Very High
ORD-1975,2021-02-16,2021-04-12,First Class,CUST-9594,Amit,Consumer,India,Bangalore,DL,North,PROD-611,Furniture,Chairs,Item C,4226.22,7,0.39,-717.7,2,2021,-0.16982078547732962,Very High
ORD-1976,2021-10-15,2023-09-19,Second Class,CUST-1612,Rahul,Consumer,India,Delhi,WB,North,PROD-909,Technology,Phones,Item B,3625.78,2,0.45,-939.84,10,2021,-0.25921043196222604,Very High
ORD-1977,2023-02-17,2022-08-24,Standard Class,CUST-8286,Arjun,Corporate,India,Kolkata,MH,South,PROD-683,Furniture,Phones,Item A,1783.12,3,0.47,-488.91,2,2023,-0.2741879402395801,Very High
ORD-1978,2021-01-16,2022-02-09,First Class,CUST-4017,Arjun,Home Office,India,Mumbai,KA,East,PROD-778,Furniture,Phones,Item B,3602.59,1,0.13,287.9,1,2021,0.07991472801512245,Very High
ORD-1979,2022-12-12,2022-02-02,Standard Class,CUST-5788,Amit,Consumer,India,Mumbai,WB,West,PROD-324,Technology,Phones,Item B,4631.83,6,0.33,-504.55,12,2022,-0.10893102726136322,Very High
ORD-1980,2022-02-05,2022-06-13,Second Class,CUST-8102,Arjun,Corporate,India,Kolkata,DL,South,PROD-749,Technology,Storage,Item A,1107.97,4,0.28,-92.54,2,2022,-0.0835221170248292,Very High
